AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,A_MEAN,MEAN_PRSE,A_PCT10,A_PCT25,AM_ROUND,AM,PT10,PT25
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1250,"Software and Web Developers, Programmers, and Testers",broad,"2,049,920",0.4,"124,940",0.6,"62,290","84,130","120,000",124.94,62.29,84.13
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,"132,740",2.8,"102,790",1.4,"54,310","72,460","100,000",102.79,54.31,72.46
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,"1,534,790",0.4,"132,930",0.6,"71,280","96,790","130,000",132.93,71.28,96.79
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1253,Software Quality Assurance Analysts and Testers,detailed,"196,420",2,"105,750",0.6,"55,510","75,710","110,000",105.75,55.51,75.71
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1254,Web Developers,detailed,"88,620",2.8,"87,580",2.9,"40,460","55,990","90,000",87.58,40.46,55.99
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1255,Web and Digital Interface Designers,detailed,"97,350",3.7,"101,740",2.4,"43,100","56,640","100,000",101.74,43.1,56.64
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1290,Miscellaneous Computer Occupations,broad,"416,320",0.7,"104,660",0.7,"46,540","65,430","100,000",104.66,46.54,65.43
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,"416,320",0.7,"104,660",0.7,"46,540","65,430","100,000",104.66,46.54,65.43
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-2000,Mathematical Science Occupations,minor,"326,400",0.9,"108,620",0.5,"54,580","72,930","110,000",108.62,54.58,72.93
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-2010,Actuaries,broad,"25,010",4.3,"127,580",0.9,"71,760","84,800","130,000",127.58,71.76,84.8
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-2011,Actuaries,detailed,"25,010",4.3,"127,580",0.9,"71,760","84,800","130,000",127.58,71.76,84.8
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-2020,Mathematicians,broad,"2,070",3.7,"113,860",1,"57,680","82,110","110,000",113.86,57.68,82.11
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-2021,Mathematicians,detailed,"2,070",3.7,"113,860",1,"57,680","82,110","110,000",113.86,57.68,82.11
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-2030,Operations Research Analysts,broad,"105,080",1.5,"95,820",0.8,"50,440","64,060","100,000",95.82,50.44,64.06
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,"105,080",1.5,"95,820",0.8,"50,440","64,060","100,000",95.82,50.44,64.06
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-2040,Statisticians,broad,"30,780",1.9,"105,510",1,"58,090","76,360","110,000",105.51,58.09,76.36
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-2041,Statisticians,detailed,"30,780",1.9,"105,510",1,"58,090","76,360","110,000",105.51,58.09,76.36
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-2050,Data Scientists,broad,"159,630",1.4,"115,240",0.7,"58,510","77,140","120,000",115.24,58.51,77.14
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,"159,630",1.4,"115,240",0.7,"58,510","77,140","120,000",115.24,58.51,77.14
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-2090,Miscellaneous Mathematical Science Occupations,broad,"3,840",6.7,"82,160",1.4,"38,500","50,730","80,000",82.16,38.5,50.73
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,15-2099,"Mathematical Science Occupations, All Other",detailed,"3,840",6.7,"82,160",1.4,"38,500","50,730","80,000",82.16,38.5,50.73
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-0000,Architecture and Engineering Occupations,major,"2,481,170",0.3,"94,670",0.5,"48,630","63,920","90,000",94.67,48.63,63.92
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-1000,"Architects, Surveyors, and Cartographers",minor,"186,640",1.2,"86,670",0.9,"46,590","60,410","90,000",86.67,46.59,60.41
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-1010,"Architects, Except Naval",broad,"125,610",1.6,"93,810",1.1,"49,670","63,510","90,000",93.81,49.67,63.51
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-1011,"Architects, Except Landscape and Naval",detailed,"107,490",1.4,"96,510",1.2,"51,310","65,220","100,000",96.51,51.31,65.22
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-1012,Landscape Architects,detailed,"18,120",4.6,"77,820",1.1,"42,870","54,870","80,000",77.82,42.87,54.87
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-1020,"Surveyors, Cartographers, and Photogrammetrists",broad,"61,030",4.9,"71,980",0.6,"39,930","50,000","70,000",71.98,39.93,50
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-1021,Cartographers and Photogrammetrists,detailed,"13,270",8.9,"75,300",0.7,"47,550","58,660","80,000",75.3,47.55,58.66
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-1022,Surveyors,detailed,"47,770",4.4,"71,060",0.7,"39,060","48,850","70,000",71.06,39.06,48.85
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2000,Engineers,minor,"1,659,230",0.7,"107,170",0.4,"62,880","78,450","110,000",107.17,62.88,78.45
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2010,Aerospace Engineers,broad,"61,580",1.7,"127,090",0.6,"78,170","97,620","130,000",127.09,78.17,97.62
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2011,Aerospace Engineers,detailed,"61,580",1.7,"127,090",0.6,"78,170","97,620","130,000",127.09,78.17,97.62
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2020,Agricultural Engineers,broad,"1,500",14.2,"90,710",1.3,"50,480","63,010","90,000",90.71,50.48,63.01
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2021,Agricultural Engineers,detailed,"1,500",14.2,"90,710",1.3,"50,480","63,010","90,000",90.71,50.48,63.01
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2030,Bioengineers and Biomedical Engineers,broad,"19,210",4.6,"108,060",1.5,"63,420","78,500","110,000",108.06,63.42,78.5
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2031,Bioengineers and Biomedical Engineers,detailed,"19,210",4.6,"108,060",1.5,"63,420","78,500","110,000",108.06,63.42,78.5
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2040,Chemical Engineers,broad,"20,380",3.7,"117,820",1.4,"72,490","84,670","120,000",117.82,72.49,84.67
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2041,Chemical Engineers,detailed,"20,380",3.7,"117,820",1.4,"72,490","84,670","120,000",117.82,72.49,84.67
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2050,Civil Engineers,broad,"307,570",1.9,"97,380",0.8,"61,040","74,330","100,000",97.38,61.04,74.33
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2051,Civil Engineers,detailed,"307,570",1.9,"97,380",0.8,"61,040","74,330","100,000",97.38,61.04,74.33
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2060,Computer Hardware Engineers,broad,"74,640",3.7,"140,830",1.8,"78,380","103,490","140,000",140.83,78.38,103.49
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2061,Computer Hardware Engineers,detailed,"74,640",3.7,"140,830",1.8,"78,380","103,490","140,000",140.83,78.38,103.49
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2070,Electrical and Electronics Engineers,broad,"288,860",0.9,"115,680",0.7,"67,840","82,080","120,000",115.68,67.84,82.08
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2071,Electrical Engineers,detailed,"182,210",1,"114,050",0.9,"65,480","80,550","110,000",114.05,65.48,80.55
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2072,"Electronics Engineers, Except Computer",detailed,"106,640",1.7,"118,460",0.9,"74,880","86,190","120,000",118.46,74.88,86.19
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2080,Environmental Engineers,broad,"45,440",2.7,"101,670",1,"60,020","75,550","100,000",101.67,60.02,75.55
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2081,Environmental Engineers,detailed,"45,440",2.7,"101,670",1,"60,020","75,550","100,000",101.67,60.02,75.55
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2110,"Industrial Engineers, Including Health and Safety",broad,"342,920",0.8,"98,880",0.4,"62,600","77,640","100,000",98.88,62.6,77.64
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,"21,520",4.1,"103,570",0.6,"59,090","78,830","100,000",103.57,59.09,78.83
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2112,Industrial Engineers,detailed,"321,400",0.6,"98,560",0.4,"62,730","77,600","100,000",98.56,62.73,77.6
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2120,Marine Engineers and Naval Architects,broad,"7,450",7.5,"105,560",3.7,"66,360","81,320","110,000",105.56,66.36,81.32
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2121,Marine Engineers and Naval Architects,detailed,"7,450",7.5,"105,560",3.7,"66,360","81,320","110,000",105.56,66.36,81.32
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2130,Materials Engineers,broad,"21,510",2.2,"105,420",1.5,"60,700","78,580","110,000",105.42,60.7,78.58
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2131,Materials Engineers,detailed,"21,510",2.2,"105,420",1.5,"60,700","78,580","110,000",105.42,60.7,78.58
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2140,Mechanical Engineers,broad,"277,560",0.8,"100,820",0.7,"61,990","76,980","100,000",100.82,61.99,76.98
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2141,Mechanical Engineers,detailed,"277,560",0.8,"100,820",0.7,"61,990","76,980","100,000",100.82,61.99,76.98
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2150,"Mining and Geological Engineers, Including Mining Safety Engineers",broad,"7,390",5.7,"101,290",1.1,"55,460","74,250","100,000",101.29,55.46,74.25
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",detailed,"7,390",5.7,"101,290",1.1,"55,460","74,250","100,000",101.29,55.46,74.25
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2160,Nuclear Engineers,broad,"12,250",2.2,"124,540",1.7,"79,440","98,320","120,000",124.54,79.44,98.32
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2161,Nuclear Engineers,detailed,"12,250",2.2,"124,540",1.7,"79,440","98,320","120,000",124.54,79.44,98.32
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2170,Petroleum Engineers,broad,"20,540",4.3,"142,800",1.5,"76,960","101,080","140,000",142.8,76.96,101.08
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2171,Petroleum Engineers,detailed,"20,540",4.3,"142,800",1.5,"76,960","101,080","140,000",142.8,76.96,101.08
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2190,Miscellaneous Engineers,broad,"150,420",1.1,"111,280",0.5,"59,380","79,670","110,000",111.28,59.38,79.67
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-2199,"Engineers, All Other",detailed,"150,420",1.1,"111,280",0.5,"59,380","79,670","110,000",111.28,59.38,79.67
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-3000,"Drafters, Engineering Technicians, and Mapping Technicians",minor,"635,300",0.9,"64,370",0.4,"38,050","47,760","60,000",64.37,38.05,47.76
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-3010,Drafters,broad,"192,410",1.6,"63,300",0.6,"38,360","47,860","60,000",63.3,38.36,47.86
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-3011,Architectural and Civil Drafters,detailed,"105,960",2.2,"61,660",0.7,"37,770","47,580","60,000",61.66,37.77,47.58
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-3012,Electrical and Electronics Drafters,detailed,"20,930",3.9,"68,640",1,"43,270","49,960","70,000",68.64,43.27,49.96
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-3013,Mechanical Drafters,detailed,"47,540",1.5,"65,700",0.7,"39,030","48,400","70,000",65.7,39.03,48.4
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-3019,"Drafters, All Other",detailed,"17,980",3.5,"60,370",0.8,"38,000","46,390","60,000",60.37,38,46.39
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-3020,"Engineering Technologists and Technicians, Except Drafters",broad,"386,310",0.7,"66,780",0.4,"39,290","49,020","70,000",66.78,39.29,49.02
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-3021,Aerospace Engineering and Operations Technologists and Technicians,detailed,"9,750",5.4,"77,060",1.9,"47,950","57,580","80,000",77.06,47.95,57.58
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-3022,Civil Engineering Technologists and Technicians,detailed,"62,350",2.1,"61,480",1.2,"37,430","46,300","60,000",61.48,37.43,46.3
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-3023,Electrical and Electronic Engineering Technologists and Technicians,detailed,"99,050",1.1,"70,810",0.4,"43,930","52,400","70,000",70.81,43.93,52.4
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,detailed,"14,540",4.6,"65,920",1.1,"40,300","48,550","70,000",65.92,40.3,48.55
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-3025,Environmental Engineering Technologists and Technicians,detailed,"13,400",4.2,"58,020",1.8,"35,810","42,190","60,000",58.02,35.81,42.19
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-3026,Industrial Engineering Technologists and Technicians,detailed,"66,560",1.3,"63,470",0.5,"40,710","48,750","60,000",63.47,40.71,48.75
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-3027,Mechanical Engineering Technologists and Technicians,detailed,"39,610",1.8,"64,530",0.6,"39,890","49,060","60,000",64.53,39.89,49.06
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-3028,Calibration Technologists and Technicians,detailed,"10,790",4.9,"67,200",1.2,"39,760","48,930","70,000",67.2,39.76,48.93
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-3029,"Engineering Technologists and Technicians, Except Drafters, All Other",detailed,"70,250",1.9,"70,550",0.7,"38,570","49,140","70,000",70.55,38.57,49.14
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-3030,Surveying and Mapping Technicians,broad,"56,580",2.7,"51,570",0.7,"31,840","37,720","50,000",51.57,31.84,37.72
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,17-3031,Surveying and Mapping Technicians,detailed,"56,580",2.7,"51,570",0.7,"31,840","37,720","50,000",51.57,31.84,37.72
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-0000,"Life, Physical, and Social Science Occupations",major,"1,314,360",0.5,"83,640",0.6,"39,490","51,460","80,000",83.64,39.49,51.46
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-1000,Life Scientists,minor,"318,780",1,"96,840",0.8,"49,760","62,970","100,000",96.84,49.76,62.97
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-1010,Agricultural and Food Scientists,broad,"33,250",3.9,"81,250",5.6,"43,060","55,510","80,000",81.25,43.06,55.51
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-1011,Animal Scientists,detailed,"2,520",8.2,"85,870",3.9,"45,910","54,770","90,000",85.87,45.91,54.77
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-1012,Food Scientists and Technologists,detailed,"14,720",4.2,"85,730",1,"47,900","62,160","90,000",85.73,47.9,62.16
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-1013,Soil and Plant Scientists,detailed,"16,010",5.6,"76,410",11.9,"38,520","50,220","80,000",76.41,38.52,50.22
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-1020,Biological Scientists,broad,"124,910",2.3,"96,460",0.8,"49,830","63,490","100,000",96.46,49.83,63.49
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-1021,Biochemists and Biophysicists,detailed,"32,500",5.4,"114,740",1.6,"61,540","78,700","110,000",114.74,61.54,78.7
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-1022,Microbiologists,detailed,"19,710",3.3,"88,950",1.1,"46,270","59,110","90,000",88.95,46.27,59.11
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-1023,Zoologists and Wildlife Biologists,detailed,"17,410",2.7,"72,610",0.9,"44,610","52,960","70,000",72.61,44.61,52.96
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-1029,"Biological Scientists, All Other",detailed,"55,300",2.6,"95,920",0.9,"50,730","63,920","100,000",95.92,50.73,63.92
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-1030,Conservation Scientists and Foresters,broad,"32,320",1.6,"69,310",0.7,"42,680","50,610","70,000",69.31,42.68,50.61
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-1031,Conservation Scientists,detailed,"22,880",1.3,"69,810",0.6,"41,360","50,230","70,000",69.81,41.36,50.23
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-1032,Foresters,detailed,"9,430",4.6,"68,090",1.4,"45,260","51,710","70,000",68.09,45.26,51.71
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-1040,Medical Scientists,broad,"119,980",1.5,"108,720",1.3,"56,850","65,940","110,000",108.72,56.85,65.94
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-1041,Epidemiologists,detailed,"9,430",1.6,"85,880",0.6,"51,170","62,320","90,000",85.88,51.17,62.32
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-1042,"Medical Scientists, Except Epidemiologists",detailed,"110,550",1.6,"110,670",1.3,"58,190","66,780","110,000",110.67,58.19,66.78
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-1090,Miscellaneous Life Scientists,broad,"8,320",4.4,"100,370",1.9,"47,710","62,210","100,000",100.37,47.71,62.21
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-1099,"Life Scientists, All Other",detailed,"8,320",4.4,"100,370",1.9,"47,710","62,210","100,000",100.37,47.71,62.21
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-2000,Physical Scientists,minor,"251,060",0.9,"97,570",0.6,"49,430","62,960","100,000",97.57,49.43,62.96
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-2010,Astronomers and Physicists,broad,"21,000",2.7,"147,800",1.1,"73,380","105,730","150,000",147.8,73.38,105.73
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-2011,Astronomers,detailed,"2,160",10.1,"127,460",4.3,"63,390","83,980","130,000",127.46,63.39,83.98
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-2012,Physicists,detailed,"18,840",2.7,"150,130",1.2,"74,760","108,050","150,000",150.13,74.76,108.05
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-2020,Atmospheric and Space Scientists,broad,"9,900",3.5,"93,610",1.1,"50,490","66,210","90,000",93.61,50.49,66.21
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-2021,Atmospheric and Space Scientists,detailed,"9,900",3.5,"93,610",1.1,"50,490","66,210","90,000",93.61,50.49,66.21
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-2030,Chemists and Materials Scientists,broad,"91,570",1.6,"92,210",0.7,"49,430","62,550","90,000",92.21,49.43,62.55
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-2031,Chemists,detailed,"83,940",1.5,"90,530",0.7,"49,050","61,960","90,000",90.53,49.05,61.96
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-2032,Materials Scientists,detailed,"7,620",6.5,"110,690",1.4,"61,730","80,900","110,000",110.69,61.73,80.9
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-2040,Environmental Scientists and Geoscientists,broad,"108,780",1.5,"89,350",0.9,"47,550","60,320","90,000",89.35,47.55,60.32
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-2041,"Environmental Scientists and Specialists, Including Health",detailed,"77,270",1.8,"83,820",1.1,"46,920","59,060","80,000",83.82,46.92,59.06
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,"25,230",2.8,"104,560",1.3,"49,150","62,770","100,000",104.56,49.15,62.77
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-2043,Hydrologists,detailed,"6,270",4.5,"96,300",2.1,"54,590","66,580","100,000",96.3,54.59,66.58
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-2090,Miscellaneous Physical Scientists,broad,"19,820",2.2,"116,230",1.4,"56,520","80,530","120,000",116.23,56.52,80.53
99,U.S.,1,US,0,Cross-industry,cross-industry,1235,19-2099,"Physical Scientists, All Other",detailed,"19,820",2.2,"116,230",1.4,"56,520","80,530","120,000",116.23,56.52,80.53
